trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:30:00,05:30:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:32:00,05:32:00,South Kelly Ave & Boulton St_South Kelly Ave & Boulton St_39.529863_-76.354807,1,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:49:00,05:49:00,Harford Community College (Entrance 2)_Harford Community College (Entrance 2)_39.561372_-76.286824,2,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:51:00,05:51:00,Harford Community College (Fallston Hall)_Harford Community College (Fallston Hall)_39.561558_-76.285127,3,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:52:00,05:52:00,Harford Community College (Aberdeen Hall)_Harford Community College (Aberdeen Hall)_39.561890_-76.282197,4,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:55:00,05:55:00,Grace Assembly of God (2303 Churchville Rd/Rt 22)_Grace Assembly of God (2303 Churchville Rd/Rt 22)_39.555193_-76.276809,5,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:56:00,05:56:00,Harman's Farm Market (2633 Churchville Rd/Rt 22)_Harman's Farm Market (2633 Churchville Rd/Rt 22)_39.556190_-76.263553,6,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,05:59:00,05:59:00,Smith's Chapel (3111 Churchville Rd/Rt 22)_Smith's Chapel (3111 Churchville Rd/Rt 22)_39.552780_-76.237420,7,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:00:00,06:00:00,Lohr's Produce Stand (Churchville Rd/Rt 22)_Lohr's Produce Stand (Churchville Rd/Rt 22)_39.541736_-76.232837,8,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:01:00,06:01:00,Adam's Jeep (3485 Churchville Rd/Rt 22)_Adam's Jeep (3485 Churchville Rd/Rt 22)_39.537609_-76.214576,9,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:08:00,06:08:00,ShopRite (Beard’s Hill Shopping Ctr)_ShopRite (Beard’s Hill Shopping Ctr)_39.524842_-76.180534,10,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:11:00,06:11:00,Saxon's  Diamond Center (1013 Beards Hill Rd)_Saxon's  Diamond Center (1013 Beards Hill Rd)_39.520326_-76.185592,11,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:13:00,06:13:00,Ollie's (Aberdeen Shopping Plaza)_Ollie's (Aberdeen Shopping Plaza)_39.521086_-76.189540,12,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:14:00,06:14:00,Fairbrooke Senior Housing_Fairbrooke Senior Housing_39.518526_-76.183345,13,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:16:00,06:16:00,Aberdeen Food Park (W Bel Air Ave & Baker St)_Aberdeen Food Park (W Bel Air Ave & Baker St)_39.512287_-76.170352,14,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:19:00,06:19:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,15,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:34:00,06:34:00,J&K Trailer Park (Old Post Rd)_J&K Trailer Park (Old Post Rd)_39.517877_-76.143917,16,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:35:00,06:35:00,Old Post Rd & Oakington Rd (at crosswalk)_Old Post Rd & Oakington Rd (at crosswalk)_39.523031_-76.137552,17,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,,,Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_39.530727_-76.124962,18,0
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:38:00,06:38:00,Post Rd & Old Bay Ln_Post Rd & Old Bay Ln_39.537176_-76.111693,19,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:39:00,06:39:00,Family Dollar (Revolution St & Seneca Ave)_Family Dollar (Revolution St & Seneca Ave)_39.540977_-76.103882,20,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:40:00,06:40:00,Howard Bank (800 Revolution St)_Howard Bank (800 Revolution St)_39.543427_-76.097694,21,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:42:00,06:42:00,Harford Memorial Hospital (Union Ave & Revolution St)_Harford Memorial Hospital (Union Ave & Revolution St)_39.543451_-76.091314,22,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:44:00,06:44:00,The Graw Senior Housing (100 Revolution St)_The Graw Senior Housing (100 Revolution St)_39.543587_-76.085805,23,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:45:00,06:45:00,Bomboy's Homemade Candy Store (Girard St & Market St)_Bomboy's Homemade Candy Store (Girard St & Market St)_39.544675_-76.087673,24,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:47:00,06:47:00,Fire Station No. 2 (125 N Union Ave)_Fire Station No. 2 (125 N Union Ave)_39.548564_-76.091605,25,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:48:00,06:48:00,Otsego St & Adams St__39.552791_-76.095278,26,1
0530_Dec 20 2018  5:49:35:487PM_2_20190114_99991231_20190114_99991231,06:50:00,06:50:00,McDonald's (Legion Dr & Otsego St)_McDonald's (Legion Dr & Otsego St)_39.552733_-76.100584,27,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:30:00,06:30:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:32:00,06:32:00,South Kelly Ave & Boulton St_South Kelly Ave & Boulton St_39.529863_-76.354807,1,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:49:00,06:49:00,Harford Community College (Entrance 2)_Harford Community College (Entrance 2)_39.561372_-76.286824,2,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:51:00,06:51:00,Harford Community College (Fallston Hall)_Harford Community College (Fallston Hall)_39.561558_-76.285127,3,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:52:00,06:52:00,Harford Community College (Aberdeen Hall)_Harford Community College (Aberdeen Hall)_39.561890_-76.282197,4,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:55:00,06:55:00,Grace Assembly of God (2303 Churchville Rd/Rt 22)_Grace Assembly of God (2303 Churchville Rd/Rt 22)_39.555193_-76.276809,5,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:56:00,06:56:00,Harman's Farm Market (2633 Churchville Rd/Rt 22)_Harman's Farm Market (2633 Churchville Rd/Rt 22)_39.556190_-76.263553,6,1
0530 - Copy_2_20190114_99991231_20190114_99991231,06:59:00,06:59:00,Smith's Chapel (3111 Churchville Rd/Rt 22)_Smith's Chapel (3111 Churchville Rd/Rt 22)_39.552780_-76.237420,7,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:00:00,07:00:00,Lohr's Produce Stand (Churchville Rd/Rt 22)_Lohr's Produce Stand (Churchville Rd/Rt 22)_39.541736_-76.232837,8,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:01:00,07:01:00,Adam's Jeep (3485 Churchville Rd/Rt 22)_Adam's Jeep (3485 Churchville Rd/Rt 22)_39.537609_-76.214576,9,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:08:00,07:08:00,ShopRite (Beard’s Hill Shopping Ctr)_ShopRite (Beard’s Hill Shopping Ctr)_39.524842_-76.180534,10,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:11:00,07:11:00,Saxon's  Diamond Center (1013 Beards Hill Rd)_Saxon's  Diamond Center (1013 Beards Hill Rd)_39.520326_-76.185592,11,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:13:00,07:13:00,Ollie's (Aberdeen Shopping Plaza)_Ollie's (Aberdeen Shopping Plaza)_39.521086_-76.189540,12,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:14:00,07:14:00,Fairbrooke Senior Housing_Fairbrooke Senior Housing_39.518526_-76.183345,13,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:16:00,07:16:00,Aberdeen Food Park (W Bel Air Ave & Baker St)_Aberdeen Food Park (W Bel Air Ave & Baker St)_39.512287_-76.170352,14,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:19:00,07:19:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,15,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:34:00,07:34:00,J&K Trailer Park (Old Post Rd)_J&K Trailer Park (Old Post Rd)_39.517877_-76.143917,16,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:35:00,07:35:00,Old Post Rd & Oakington Rd (at crosswalk)_Old Post Rd & Oakington Rd (at crosswalk)_39.523031_-76.137552,17,1
0530 - Copy_2_20190114_99991231_20190114_99991231,,,Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_39.530727_-76.124962,18,0
0530 - Copy_2_20190114_99991231_20190114_99991231,07:38:00,07:38:00,Post Rd & Old Bay Ln_Post Rd & Old Bay Ln_39.537176_-76.111693,19,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:39:00,07:39:00,Family Dollar (Revolution St & Seneca Ave)_Family Dollar (Revolution St & Seneca Ave)_39.540977_-76.103882,20,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:40:00,07:40:00,Howard Bank (800 Revolution St)_Howard Bank (800 Revolution St)_39.543427_-76.097694,21,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:42:00,07:42:00,Harford Memorial Hospital (Union Ave & Revolution St)_Harford Memorial Hospital (Union Ave & Revolution St)_39.543451_-76.091314,22,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:44:00,07:44:00,The Graw Senior Housing (100 Revolution St)_The Graw Senior Housing (100 Revolution St)_39.543587_-76.085805,23,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:45:00,07:45:00,Bomboy's Homemade Candy Store (Girard St & Market St)_Bomboy's Homemade Candy Store (Girard St & Market St)_39.544675_-76.087673,24,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:47:00,07:47:00,Fire Station No. 2 (125 N Union Ave)_Fire Station No. 2 (125 N Union Ave)_39.548564_-76.091605,25,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:48:00,07:48:00,Otsego St & Adams St__39.552791_-76.095278,26,1
0530 - Copy_2_20190114_99991231_20190114_99991231,07:50:00,07:50:00,McDonald's (Legion Dr & Otsego St)_McDonald's (Legion Dr & Otsego St)_39.552733_-76.100584,27,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:30:00,07:30:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:32:00,07:32:00,South Kelly Ave & Boulton St_South Kelly Ave & Boulton St_39.529863_-76.354807,1,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:49:00,07:49:00,Harford Community College (Entrance 2)_Harford Community College (Entrance 2)_39.561372_-76.286824,2,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:51:00,07:51:00,Harford Community College (Fallston Hall)_Harford Community College (Fallston Hall)_39.561558_-76.285127,3,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:52:00,07:52:00,Harford Community College (Aberdeen Hall)_Harford Community College (Aberdeen Hall)_39.561890_-76.282197,4,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:55:00,07:55:00,Grace Assembly of God (2303 Churchville Rd/Rt 22)_Grace Assembly of God (2303 Churchville Rd/Rt 22)_39.555193_-76.276809,5,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:56:00,07:56:00,Harman's Farm Market (2633 Churchville Rd/Rt 22)_Harman's Farm Market (2633 Churchville Rd/Rt 22)_39.556190_-76.263553,6,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,07:59:00,07:59:00,Smith's Chapel (3111 Churchville Rd/Rt 22)_Smith's Chapel (3111 Churchville Rd/Rt 22)_39.552780_-76.237420,7,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:00:00,08:00:00,Lohr's Produce Stand (Churchville Rd/Rt 22)_Lohr's Produce Stand (Churchville Rd/Rt 22)_39.541736_-76.232837,8,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:01:00,08:01:00,Adam's Jeep (3485 Churchville Rd/Rt 22)_Adam's Jeep (3485 Churchville Rd/Rt 22)_39.537609_-76.214576,9,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:08:00,08:08:00,ShopRite (Beard’s Hill Shopping Ctr)_ShopRite (Beard’s Hill Shopping Ctr)_39.524842_-76.180534,10,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:11:00,08:11:00,Saxon's  Diamond Center (1013 Beards Hill Rd)_Saxon's  Diamond Center (1013 Beards Hill Rd)_39.520326_-76.185592,11,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:13:00,08:13:00,Ollie's (Aberdeen Shopping Plaza)_Ollie's (Aberdeen Shopping Plaza)_39.521086_-76.189540,12,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:14:00,08:14:00,Fairbrooke Senior Housing_Fairbrooke Senior Housing_39.518526_-76.183345,13,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:16:00,08:16:00,Aberdeen Food Park (W Bel Air Ave & Baker St)_Aberdeen Food Park (W Bel Air Ave & Baker St)_39.512287_-76.170352,14,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:19:00,08:19:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,15,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:34:00,08:34:00,J&K Trailer Park (Old Post Rd)_J&K Trailer Park (Old Post Rd)_39.517877_-76.143917,16,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:35:00,08:35:00,Old Post Rd & Oakington Rd (at crosswalk)_Old Post Rd & Oakington Rd (at crosswalk)_39.523031_-76.137552,17,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,,,Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_39.530727_-76.124962,18,0
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:38:00,08:38:00,Post Rd & Old Bay Ln_Post Rd & Old Bay Ln_39.537176_-76.111693,19,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:39:00,08:39:00,Family Dollar (Revolution St & Seneca Ave)_Family Dollar (Revolution St & Seneca Ave)_39.540977_-76.103882,20,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:40:00,08:40:00,Howard Bank (800 Revolution St)_Howard Bank (800 Revolution St)_39.543427_-76.097694,21,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:42:00,08:42:00,Harford Memorial Hospital (Union Ave & Revolution St)_Harford Memorial Hospital (Union Ave & Revolution St)_39.543451_-76.091314,22,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:44:00,08:44:00,The Graw Senior Housing (100 Revolution St)_The Graw Senior Housing (100 Revolution St)_39.543587_-76.085805,23,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:45:00,08:45:00,Bomboy's Homemade Candy Store (Girard St & Market St)_Bomboy's Homemade Candy Store (Girard St & Market St)_39.544675_-76.087673,24,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:47:00,08:47:00,Fire Station No. 2 (125 N Union Ave)_Fire Station No. 2 (125 N Union Ave)_39.548564_-76.091605,25,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:48:00,08:48:00,Otsego St & Adams St__39.552791_-76.095278,26,1
0530 - Copy (2)_2_20190114_99991231_20190114_99991231,08:50:00,08:50:00,McDonald's (Legion Dr & Otsego St)_McDonald's (Legion Dr & Otsego St)_39.552733_-76.100584,27,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:30:00,08:30:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:32:00,08:32:00,South Kelly Ave & Boulton St_South Kelly Ave & Boulton St_39.529863_-76.354807,1,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:49:00,08:49:00,Harford Community College (Entrance 2)_Harford Community College (Entrance 2)_39.561372_-76.286824,2,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:51:00,08:51:00,Harford Community College (Fallston Hall)_Harford Community College (Fallston Hall)_39.561558_-76.285127,3,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:52:00,08:52:00,Harford Community College (Aberdeen Hall)_Harford Community College (Aberdeen Hall)_39.561890_-76.282197,4,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:55:00,08:55:00,Grace Assembly of God (2303 Churchville Rd/Rt 22)_Grace Assembly of God (2303 Churchville Rd/Rt 22)_39.555193_-76.276809,5,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:56:00,08:56:00,Harman's Farm Market (2633 Churchville Rd/Rt 22)_Harman's Farm Market (2633 Churchville Rd/Rt 22)_39.556190_-76.263553,6,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,08:59:00,08:59:00,Smith's Chapel (3111 Churchville Rd/Rt 22)_Smith's Chapel (3111 Churchville Rd/Rt 22)_39.552780_-76.237420,7,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:00:00,09:00:00,Lohr's Produce Stand (Churchville Rd/Rt 22)_Lohr's Produce Stand (Churchville Rd/Rt 22)_39.541736_-76.232837,8,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:01:00,09:01:00,Adam's Jeep (3485 Churchville Rd/Rt 22)_Adam's Jeep (3485 Churchville Rd/Rt 22)_39.537609_-76.214576,9,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:08:00,09:08:00,ShopRite (Beard’s Hill Shopping Ctr)_ShopRite (Beard’s Hill Shopping Ctr)_39.524842_-76.180534,10,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:11:00,09:11:00,Saxon's  Diamond Center (1013 Beards Hill Rd)_Saxon's  Diamond Center (1013 Beards Hill Rd)_39.520326_-76.185592,11,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:13:00,09:13:00,Ollie's (Aberdeen Shopping Plaza)_Ollie's (Aberdeen Shopping Plaza)_39.521086_-76.189540,12,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:14:00,09:14:00,Fairbrooke Senior Housing_Fairbrooke Senior Housing_39.518526_-76.183345,13,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:16:00,09:16:00,Aberdeen Food Park (W Bel Air Ave & Baker St)_Aberdeen Food Park (W Bel Air Ave & Baker St)_39.512287_-76.170352,14,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:19:00,09:19:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,15,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:34:00,09:34:00,J&K Trailer Park (Old Post Rd)_J&K Trailer Park (Old Post Rd)_39.517877_-76.143917,16,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:35:00,09:35:00,Old Post Rd & Oakington Rd (at crosswalk)_Old Post Rd & Oakington Rd (at crosswalk)_39.523031_-76.137552,17,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,,,Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_39.530727_-76.124962,18,0
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:38:00,09:38:00,Post Rd & Old Bay Ln_Post Rd & Old Bay Ln_39.537176_-76.111693,19,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:39:00,09:39:00,Family Dollar (Revolution St & Seneca Ave)_Family Dollar (Revolution St & Seneca Ave)_39.540977_-76.103882,20,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:40:00,09:40:00,Howard Bank (800 Revolution St)_Howard Bank (800 Revolution St)_39.543427_-76.097694,21,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:42:00,09:42:00,Harford Memorial Hospital (Union Ave & Revolution St)_Harford Memorial Hospital (Union Ave & Revolution St)_39.543451_-76.091314,22,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:44:00,09:44:00,The Graw Senior Housing (100 Revolution St)_The Graw Senior Housing (100 Revolution St)_39.543587_-76.085805,23,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:45:00,09:45:00,Bomboy's Homemade Candy Store (Girard St & Market St)_Bomboy's Homemade Candy Store (Girard St & Market St)_39.544675_-76.087673,24,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:47:00,09:47:00,Fire Station No. 2 (125 N Union Ave)_Fire Station No. 2 (125 N Union Ave)_39.548564_-76.091605,25,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:48:00,09:48:00,Otsego St & Adams St__39.552791_-76.095278,26,1
0530 - Copy (3)_2_20190114_99991231_20190114_99991231,09:50:00,09:50:00,McDonald's (Legion Dr & Otsego St)_McDonald's (Legion Dr & Otsego St)_39.552733_-76.100584,27,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:00:00,10:00:00,Harford Mall (near Greene Turtle - 696 Bel Air Rd)_Harford Mall (near Greene Turtle - 696 Bel Air Rd)_39.525643_-76.358935,0,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:02:00,10:02:00,South Kelly Ave & Boulton St_South Kelly Ave & Boulton St_39.529863_-76.354807,1,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:19:00,10:19:00,Harford Community College (Entrance 2)_Harford Community College (Entrance 2)_39.561372_-76.286824,2,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:21:00,10:21:00,Harford Community College (Fallston Hall)_Harford Community College (Fallston Hall)_39.561558_-76.285127,3,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:22:00,10:22:00,Harford Community College (Aberdeen Hall)_Harford Community College (Aberdeen Hall)_39.561890_-76.282197,4,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:25:00,10:25:00,Grace Assembly of God (2303 Churchville Rd/Rt 22)_Grace Assembly of God (2303 Churchville Rd/Rt 22)_39.555193_-76.276809,5,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:26:00,10:26:00,Harman's Farm Market (2633 Churchville Rd/Rt 22)_Harman's Farm Market (2633 Churchville Rd/Rt 22)_39.556190_-76.263553,6,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:29:00,10:29:00,Smith's Chapel (3111 Churchville Rd/Rt 22)_Smith's Chapel (3111 Churchville Rd/Rt 22)_39.552780_-76.237420,7,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:30:00,10:30:00,Lohr's Produce Stand (Churchville Rd/Rt 22)_Lohr's Produce Stand (Churchville Rd/Rt 22)_39.541736_-76.232837,8,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:31:00,10:31:00,Adam's Jeep (3485 Churchville Rd/Rt 22)_Adam's Jeep (3485 Churchville Rd/Rt 22)_39.537609_-76.214576,9,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:38:00,10:38:00,ShopRite (Beard’s Hill Shopping Ctr)_ShopRite (Beard’s Hill Shopping Ctr)_39.524842_-76.180534,10,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:41:00,10:41:00,Saxon's  Diamond Center (1013 Beards Hill Rd)_Saxon's  Diamond Center (1013 Beards Hill Rd)_39.520326_-76.185592,11,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:43:00,10:43:00,Ollie's (Aberdeen Shopping Plaza)_Ollie's (Aberdeen Shopping Plaza)_39.521086_-76.189540,12,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:44:00,10:44:00,Fairbrooke Senior Housing_Fairbrooke Senior Housing_39.518526_-76.183345,13,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:46:00,10:46:00,Aberdeen Food Park (W Bel Air Ave & Baker St)_Aberdeen Food Park (W Bel Air Ave & Baker St)_39.512287_-76.170352,14,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,10:49:00,10:49:00,Aberdeen Train Station (Pulaski Hwy/US 40)_Aberdeen Train Station (Pulaski Hwy/US 40)_39.509126_-76.162975,15,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,11:04:00,11:04:00,J&K Trailer Park (Old Post Rd)_J&K Trailer Park (Old Post Rd)_39.517877_-76.143917,16,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,11:05:00,11:05:00,Old Post Rd & Oakington Rd (at crosswalk)_Old Post Rd & Oakington Rd (at crosswalk)_39.523031_-76.137552,17,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,,,Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_Freedom Federal Credit Union (1830 Pulaski Hwy/US 40)_39.530727_-76.124962,18,0
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,11:08:00,11:08:00,Post Rd & Old Bay Ln_Post Rd & Old Bay Ln_39.537176_-76.111693,19,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,11:09:00,11:09:00,Family Dollar (Revolution St & Seneca Ave)_Family Dollar (Revolution St & Seneca Ave)_39.540977_-76.103882,20,1
0530 - Copy_Dec 20 2018  5:51:29:353PM_2_20190114_99991231_20190114_99991231,11:10:00,11:10:00,Howard Bank (800 Revolution St)_Howard Bank (800 Revolution St)_39.543427_-76.097694,21,1
