route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,scheduled_trip_id
RED,74,3239171_18359,"SHADY GROVE",1,,12,3239171
RED,74,3239084_18359,"SHADY GROVE",1,,12,3239084
RED,74,3238819_18359,"SHADY GROVE",1,,12,3238819
RED,74,3239195_18359,"SHADY GROVE",1,,12,3239195
RED,74,3238822_18359,"SHADY GROVE",1,,12,3238822
RED,74,3238813_18359,"SHADY GROVE",1,,12,3238813
RED,74,3239200_18359,"SHADY GROVE",1,,12,3239200
RED,74,3238829_18359,"SHADY GROVE",1,,12,3238829
RED,74,3238826_18359,"SHADY GROVE",1,,12,3238826
RED,74,3239179_18359,"SHADY GROVE",1,,12,3239179
RED,74,3238828_18359,"SHADY GROVE",1,,12,3238828
RED,74,3238827_18359,"SHADY GROVE",1,,12,3238827
RED,74,3238834_18359,"SHADY GROVE",1,,12,3238834
RED,74,3239231_18359,"SHADY GROVE",1,,12,3239231
RED,74,3239182_18359,"SHADY GROVE",1,,12,3239182
RED,74,3238878_18359,"SHADY GROVE",1,,12,3238878
RED,74,3238906_18359,"SHADY GROVE",1,,12,3238906
RED,74,3238935_18359,"SHADY GROVE",1,,12,3238935
RED,74,3239232_18359,"SHADY GROVE",1,,12,3239232
RED,74,3239161_18359,"SHADY GROVE",1,,12,3239161
RED,74,3238988_18359,"SHADY GROVE",1,,12,3238988
RED,74,3239188_18359,"SHADY GROVE",1,,12,3239188
RED,74,3239025_18359,"SHADY GROVE",1,,12,3239025
RED,74,3239227_18359,"SHADY GROVE",1,,12,3239227
RED,74,3239023_18359,"SHADY GROVE",1,,12,3239023
RED,74,3239169_18359,"SHADY GROVE",1,,12,3239169
RED,74,3239087_18359,"SHADY GROVE",1,,12,3239087
RED,74,3238853_18359,"SHADY GROVE",1,,12,3238853
RED,74,3238854_18359,"SHADY GROVE",1,,12,3238854
RED,74,3238855_18359,"SHADY GROVE",1,,12,3238855
RED,74,3239186_18359,"SHADY GROVE",1,,12,3239186
RED,74,3238881_18359,"SHADY GROVE",1,,12,3238881
RED,74,3238910_18359,"SHADY GROVE",1,,12,3238910
RED,74,3238943_18359,"SHADY GROVE",1,,12,3238943
RED,74,3239164_18359,"SHADY GROVE",1,,12,3239164
RED,74,3238909_18359,"SHADY GROVE",1,,12,3238909
RED,74,3239218_18359,"SHADY GROVE",1,,12,3239218
RED,74,3239175_18359,"SHADY GROVE",1,,12,3239175
RED,74,3239167_18359,"SHADY GROVE",1,,12,3239167
RED,74,3238956_18359,"SHADY GROVE",1,,12,3238956
RED,74,3238732_18359,"SHADY GROVE",1,,12,3238732
RED,74,3238731_18359,"SHADY GROVE",1,,12,3238731
RED,74,3238726_18359,"SHADY GROVE",1,,12,3238726
RED,67,3432005_18359,"SHADY GROVE",1,,13,3432005
RED,67,3432006_18359,"SHADY GROVE",1,,13,3432006
RED,67,3432007_18359,"SHADY GROVE",1,,13,3432007
RED,67,3432008_18359,"SHADY GROVE",1,,13,3432008
RED,67,3432038_18359,"SHADY GROVE",1,,13,3432038
RED,67,3432084_18359,"SHADY GROVE",1,,13,3432084
RED,67,3432039_18359,"SHADY GROVE",1,,13,3432039
RED,67,3432035_18359,"SHADY GROVE",1,,13,3432035
RED,67,3432036_18359,"SHADY GROVE",1,,13,3432036
RED,67,3432043_18359,"SHADY GROVE",1,,13,3432043
RED,67,3432101_18359,"SHADY GROVE",1,,13,3432101
RED,67,3432102_18359,"SHADY GROVE",1,,13,3432102
RED,67,3432103_18359,"SHADY GROVE",1,,13,3432103
RED,67,3432099_18359,"SHADY GROVE",1,,13,3432099
RED,67,3432042_18359,"SHADY GROVE",1,,13,3432042
RED,67,3432041_18359,"SHADY GROVE",1,,13,3432041
RED,67,3432040_18359,"SHADY GROVE",1,,13,3432040
RED,67,3432100_18359,"SHADY GROVE",1,,13,3432100
RED,67,3432037_18359,"SHADY GROVE",1,,13,3432037
RED,67,3432059_18359,"SHADY GROVE",1,,13,3432059
RED,67,3432132_18359,"SHADY GROVE",1,,13,3432132
RED,67,3432117_18359,"SHADY GROVE",1,,13,3432117
RED,67,3432069_18359,"SHADY GROVE",1,,13,3432069
RED,67,3432070_18359,"SHADY GROVE",1,,13,3432070
RED,67,3432120_18359,"SHADY GROVE",1,,13,3432120
RED,67,3432123_18359,"SHADY GROVE",1,,13,3432123
RED,67,3432071_18359,"SHADY GROVE",1,,13,3432071
RED,67,3432072_18359,"SHADY GROVE",1,,13,3432072
RED,67,3432119_18359,"SHADY GROVE",1,,13,3432119
RED,67,3432118_18359,"SHADY GROVE",1,,13,3432118
RED,67,3432073_18359,"SHADY GROVE",1,,13,3432073
RED,67,3432074_18359,"SHADY GROVE",1,,13,3432074
RED,67,3432121_18359,"SHADY GROVE",1,,13,3432121
RED,67,3432122_18359,"SHADY GROVE",1,,13,3432122
RED,67,3432075_18359,"SHADY GROVE",1,,13,3432075
RED,67,3432076_18359,"SHADY GROVE",1,,13,3432076
RED,67,3432110_18359,"SHADY GROVE",1,,13,3432110
RED,67,3432133_18359,"SHADY GROVE",1,,13,3432133
RED,67,3432009_18359,"SHADY GROVE",1,,13,3432009
RED,67,3432010_18359,"SHADY GROVE",1,,13,3432010
RED,67,3432124_18359,"SHADY GROVE",1,,13,3432124
RED,67,3432044_18359,"SHADY GROVE",1,,13,3432044
RED,67,3432106_18359,"SHADY GROVE",1,,13,3432106
RED,67,3432049_18359,"SHADY GROVE",1,,13,3432049
RED,67,3432107_18359,"SHADY GROVE",1,,13,3432107
RED,67,3432109_18359,"SHADY GROVE",1,,13,3432109
RED,67,3432045_18359,"SHADY GROVE",1,,13,3432045
RED,67,3432046_18359,"SHADY GROVE",1,,13,3432046
RED,67,3432047_18359,"SHADY GROVE",1,,13,3432047
RED,67,3432048_18359,"SHADY GROVE",1,,13,3432048
RED,67,3432104_18359,"SHADY GROVE",1,,13,3432104
RED,67,3432108_18359,"SHADY GROVE",1,,13,3432108
RED,67,3432105_18359,"SHADY GROVE",1,,13,3432105
RED,67,3432111_18359,"SHADY GROVE",1,,13,3432111
RED,67,3432125_18359,"SHADY GROVE",1,,13,3432125
RED,67,3432050_18359,"SHADY GROVE",1,,13,3432050
RED,67,3432051_18359,"SHADY GROVE",1,,13,3432051
RED,67,3432077_18359,"SHADY GROVE",1,,13,3432077
RED,67,3432078_18359,"SHADY GROVE",1,,13,3432078
RED,67,3432079_18359,"SHADY GROVE",1,,13,3432079
RED,67,3432087_18359,"SHADY GROVE",1,,13,3432087
RED,67,3432080_18359,"SHADY GROVE",1,,13,3432080
RED,67,3432081_18359,"SHADY GROVE",1,,13,3432081
RED,67,3432017_18359,"SHADY GROVE",1,,13,3432017
RED,67,3432018_18359,"SHADY GROVE",1,,13,3432018
RED,75,3237301_18359,"SHADY GROVE",1,,14,3237301
RED,75,3237302_18359,"SHADY GROVE",1,,14,3237302
RED,75,3237303_18359,"SHADY GROVE",1,,14,3237303
RED,75,3237304_18359,"SHADY GROVE",1,,14,3237304
RED,75,3237305_18359,"SHADY GROVE",1,,14,3237305
RED,75,3237306_18359,"SHADY GROVE",1,,14,3237306
RED,75,3237307_18359,"SHADY GROVE",1,,14,3237307
RED,75,3237506_18359,"SHADY GROVE",1,,14,3237506
RED,75,3237374_18359,"SHADY GROVE",1,,14,3237374
RED,75,3237375_18359,"SHADY GROVE",1,,14,3237375
RED,75,3237495_18359,"SHADY GROVE",1,,14,3237495
RED,75,3237367_18359,"SHADY GROVE",1,,14,3237367
RED,75,3237494_18359,"SHADY GROVE",1,,14,3237494
RED,75,3237373_18359,"SHADY GROVE",1,,14,3237373
RED,75,3237362_18359,"SHADY GROVE",1,,14,3237362
RED,75,3237368_18359,"SHADY GROVE",1,,14,3237368
RED,75,3237378_18359,"SHADY GROVE",1,,14,3237378
RED,75,3237372_18359,"SHADY GROVE",1,,14,3237372
RED,75,3237319_18359,"SHADY GROVE",1,,14,3237319
RED,75,3237369_18359,"SHADY GROVE",1,,14,3237369
RED,75,3237377_18359,"SHADY GROVE",1,,14,3237377
RED,75,3237364_18359,"SHADY GROVE",1,,14,3237364
RED,75,3237376_18359,"SHADY GROVE",1,,14,3237376
RED,75,3237370_18359,"SHADY GROVE",1,,14,3237370
RED,75,3237360_18359,"SHADY GROVE",1,,14,3237360
RED,75,3237392_18359,"SHADY GROVE",1,,14,3237392
RED,75,3237363_18359,"SHADY GROVE",1,,14,3237363
RED,75,3237391_18359,"SHADY GROVE",1,,14,3237391
RED,75,3237555_18359,"SHADY GROVE",1,,14,3237555
RED,75,3237365_18359,"SHADY GROVE",1,,14,3237365
RED,75,3237559_18359,"SHADY GROVE",1,,14,3237559
RED,75,3237366_18359,"SHADY GROVE",1,,14,3237366
RED,75,3237560_18359,"SHADY GROVE",1,,14,3237560
RED,75,3237361_18359,"SHADY GROVE",1,,14,3237361
RED,75,3237561_18359,"SHADY GROVE",1,,14,3237561
RED,75,3237379_18359,"SHADY GROVE",1,,14,3237379
RED,75,3237563_18359,"SHADY GROVE",1,,14,3237563
RED,75,3237390_18359,"SHADY GROVE",1,,14,3237390
RED,75,3237564_18359,"SHADY GROVE",1,,14,3237564
RED,75,3237389_18359,"SHADY GROVE",1,,14,3237389
RED,75,3237565_18359,"SHADY GROVE",1,,14,3237565
RED,75,3237388_18359,"SHADY GROVE",1,,14,3237388
RED,75,3237550_18359,"SHADY GROVE",1,,14,3237550
RED,75,3237387_18359,"SHADY GROVE",1,,14,3237387
RED,75,3237557_18359,"SHADY GROVE",1,,14,3237557
RED,75,3237386_18359,"SHADY GROVE",1,,14,3237386
RED,75,3237558_18359,"SHADY GROVE",1,,14,3237558
RED,75,3237385_18359,"SHADY GROVE",1,,14,3237385
RED,75,3237621_18359,"SHADY GROVE",1,,14,3237621
RED,75,3237384_18359,"SHADY GROVE",1,,14,3237384
RED,75,3237612_18359,"SHADY GROVE",1,,14,3237612
RED,75,3237383_18359,"SHADY GROVE",1,,14,3237383
RED,75,3237562_18359,"SHADY GROVE",1,,14,3237562
RED,75,3237382_18359,"SHADY GROVE",1,,14,3237382
RED,75,3237552_18359,"SHADY GROVE",1,,14,3237552
RED,75,3237381_18359,"SHADY GROVE",1,,14,3237381
RED,75,3237553_18359,"SHADY GROVE",1,,14,3237553
RED,75,3237380_18359,"SHADY GROVE",1,,14,3237380
RED,75,3237554_18359,"SHADY GROVE",1,,14,3237554
RED,75,3237371_18359,"SHADY GROVE",1,,14,3237371
RED,75,3237556_18359,"SHADY GROVE",1,,14,3237556
RED,75,3237433_18359,"SHADY GROVE",1,,14,3237433
RED,75,3237551_18359,"SHADY GROVE",1,,14,3237551
RED,75,3237457_18359,"SHADY GROVE",1,,14,3237457
RED,75,3237640_18359,"SHADY GROVE",1,,14,3237640
RED,75,3237458_18359,"SHADY GROVE",1,,14,3237458
RED,75,3237611_18359,"SHADY GROVE",1,,14,3237611
RED,75,3237459_18359,"SHADY GROVE",1,,14,3237459
RED,75,3237610_18359,"SHADY GROVE",1,,14,3237610
RED,75,3237460_18359,"SHADY GROVE",1,,14,3237460
RED,75,3237620_18359,"SHADY GROVE",1,,14,3237620
RED,75,3237461_18359,"SHADY GROVE",1,,14,3237461
RED,75,3237630_18359,"SHADY GROVE",1,,14,3237630
RED,75,3237462_18359,"SHADY GROVE",1,,14,3237462
RED,75,3237619_18359,"SHADY GROVE",1,,14,3237619
RED,75,3237463_18359,"SHADY GROVE",1,,14,3237463
RED,75,3237624_18359,"SHADY GROVE",1,,14,3237624
RED,75,3237464_18359,"SHADY GROVE",1,,14,3237464
RED,75,3237625_18359,"SHADY GROVE",1,,14,3237625
RED,75,3237465_18359,"SHADY GROVE",1,,14,3237465
RED,75,3237631_18359,"SHADY GROVE",1,,14,3237631
RED,75,3237466_18359,"SHADY GROVE",1,,14,3237466
RED,75,3237641_18359,"SHADY GROVE",1,,14,3237641
RED,75,3237467_18359,"SHADY GROVE",1,,14,3237467
RED,75,3237616_18359,"SHADY GROVE",1,,14,3237616
RED,75,3237468_18359,"SHADY GROVE",1,,14,3237468
RED,75,3237615_18359,"SHADY GROVE",1,,14,3237615
RED,75,3237469_18359,"SHADY GROVE",1,,14,3237469
RED,75,3237626_18359,"SHADY GROVE",1,,14,3237626
RED,75,3237470_18359,"SHADY GROVE",1,,14,3237470
RED,75,3237614_18359,"SHADY GROVE",1,,14,3237614
RED,75,3237471_18359,"SHADY GROVE",1,,14,3237471
RED,75,3237613_18359,"SHADY GROVE",1,,14,3237613
RED,75,3237472_18359,"SHADY GROVE",1,,14,3237472
RED,75,3237622_18359,"SHADY GROVE",1,,14,3237622
RED,75,3237473_18359,"SHADY GROVE",1,,14,3237473
RED,75,3237623_18359,"SHADY GROVE",1,,14,3237623
RED,75,3237474_18359,"SHADY GROVE",1,,14,3237474
RED,75,3237629_18359,"SHADY GROVE",1,,14,3237629
RED,75,3237475_18359,"SHADY GROVE",1,,14,3237475
RED,75,3237586_18359,"SHADY GROVE",1,,14,3237586
RED,75,3237476_18359,"SHADY GROVE",1,,14,3237476
RED,75,3237567_18359,"SHADY GROVE",1,,14,3237567
RED,75,3237477_18359,"SHADY GROVE",1,,14,3237477
RED,75,3237585_18359,"SHADY GROVE",1,,14,3237585
RED,75,3237478_18359,"SHADY GROVE",1,,14,3237478
RED,75,3237642_18359,"SHADY GROVE",1,,14,3237642
RED,75,3237479_18359,"SHADY GROVE",1,,14,3237479
RED,75,3237523_18359,"SHADY GROVE",1,,14,3237523
RED,75,3237308_18359,"SHADY GROVE",1,,14,3237308
RED,75,3237628_18359,"SHADY GROVE",1,,14,3237628
RED,75,3237309_18359,"SHADY GROVE",1,,14,3237309
RED,75,3237618_18359,"SHADY GROVE",1,,14,3237618
RED,75,3237419_18359,"SHADY GROVE",1,,14,3237419
RED,75,3237627_18359,"SHADY GROVE",1,,14,3237627
RED,75,3237393_18359,"SHADY GROVE",1,,14,3237393
RED,75,3237617_18359,"SHADY GROVE",1,,14,3237617
RED,75,3237394_18359,"SHADY GROVE",1,,14,3237394
RED,75,3237422_18359,"SHADY GROVE",1,,14,3237422
RED,75,3237395_18359,"SHADY GROVE",1,,14,3237395
RED,75,3237570_18359,"SHADY GROVE",1,,14,3237570
RED,75,3237396_18359,"SHADY GROVE",1,,14,3237396
RED,75,3237582_18359,"SHADY GROVE",1,,14,3237582
RED,75,3237397_18359,"SHADY GROVE",1,,14,3237397
RED,75,3237420_18359,"SHADY GROVE",1,,14,3237420
RED,75,3237398_18359,"SHADY GROVE",1,,14,3237398
RED,75,3237568_18359,"SHADY GROVE",1,,14,3237568
RED,75,3237399_18359,"SHADY GROVE",1,,14,3237399
RED,75,3237571_18359,"SHADY GROVE",1,,14,3237571
RED,75,3237400_18359,"SHADY GROVE",1,,14,3237400
RED,75,3237421_18359,"SHADY GROVE",1,,14,3237421
RED,75,3237401_18359,"SHADY GROVE",1,,14,3237401
RED,75,3237583_18359,"SHADY GROVE",1,,14,3237583
RED,75,3237402_18359,"SHADY GROVE",1,,14,3237402
RED,75,3237572_18359,"SHADY GROVE",1,,14,3237572
RED,75,3237403_18359,"SHADY GROVE",1,,14,3237403
RED,75,3237575_18359,"SHADY GROVE",1,,14,3237575
RED,75,3237404_18359,"SHADY GROVE",1,,14,3237404
RED,75,3237584_18359,"SHADY GROVE",1,,14,3237584
RED,75,3237405_18359,"SHADY GROVE",1,,14,3237405
RED,75,3237578_18359,"SHADY GROVE",1,,14,3237578
RED,75,3237406_18359,"SHADY GROVE",1,,14,3237406
RED,75,3237576_18359,"SHADY GROVE",1,,14,3237576
RED,75,3237407_18359,"SHADY GROVE",1,,14,3237407
RED,75,3237579_18359,"SHADY GROVE",1,,14,3237579
RED,75,3237408_18359,"SHADY GROVE",1,,14,3237408
RED,75,3237587_18359,"SHADY GROVE",1,,14,3237587
RED,75,3237409_18359,"SHADY GROVE",1,,14,3237409
RED,75,3237580_18359,"SHADY GROVE",1,,14,3237580
RED,75,3237410_18359,"SHADY GROVE",1,,14,3237410
RED,75,3237566_18359,"SHADY GROVE",1,,14,3237566
RED,75,3237411_18359,"SHADY GROVE",1,,14,3237411
RED,75,3237581_18359,"SHADY GROVE",1,,14,3237581
RED,75,3237412_18359,"SHADY GROVE",1,,14,3237412
RED,75,3237574_18359,"SHADY GROVE",1,,14,3237574
RED,75,3237413_18359,"SHADY GROVE",1,,14,3237413
RED,75,3237577_18359,"SHADY GROVE",1,,14,3237577
RED,75,3237414_18359,"SHADY GROVE",1,,14,3237414
RED,75,3237569_18359,"SHADY GROVE",1,,14,3237569
RED,75,3237415_18359,"SHADY GROVE",1,,14,3237415
RED,75,3237573_18359,"SHADY GROVE",1,,14,3237573
RED,75,3237416_18359,"SHADY GROVE",1,,14,3237416
RED,75,3237588_18359,"SHADY GROVE",1,,14,3237588
RED,75,3237417_18359,"SHADY GROVE",1,,14,3237417
RED,75,3237731_18359,"SHADY GROVE",1,,14,3237731
RED,75,3237632_18359,"SHADY GROVE",1,,14,3237632
RED,75,3237418_18359,"SHADY GROVE",1,,14,3237418
RED,75,3237589_18359,"SHADY GROVE",1,,14,3237589
RED,75,3237507_18359,"SHADY GROVE",1,,14,3237507
RED,75,3237423_18359,"SHADY GROVE",1,,14,3237423
RED,75,3237502_18359,"SHADY GROVE",1,,14,3237502
RED,75,3237424_18359,"SHADY GROVE",1,,14,3237424
RED,75,3237480_18359,"SHADY GROVE",1,,14,3237480
RED,75,3237481_18359,"SHADY GROVE",1,,14,3237481
RED,75,3237482_18359,"SHADY GROVE",1,,14,3237482
RED,75,3237483_18359,"SHADY GROVE",1,,14,3237483
RED,75,3237484_18359,"SHADY GROVE",1,,14,3237484
RED,75,3237501_18359,"SHADY GROVE",1,,14,3237501
RED,75,3237485_18359,"SHADY GROVE",1,,14,3237485
RED,75,3237486_18359,"SHADY GROVE",1,,14,3237486
RED,75,3237487_18359,"SHADY GROVE",1,,14,3237487
RED,75,3237488_18359,"SHADY GROVE",1,,14,3237488
RED,75,3237489_18359,"SHADY GROVE",1,,14,3237489
RED,75,3237310_18359,"SHADY GROVE",1,,14,3237310
RED,75,3237311_18359,"SHADY GROVE",1,,14,3237311
RED,75,3237312_18359,"SHADY GROVE",1,,14,3237312
RED,75,3237313_18359,"SHADY GROVE",1,,14,3237313
RED,75,3237314_18359,"SHADY GROVE",1,,14,3237314
RED,75,3237315_18359,"SHADY GROVE",1,,14,3237315
RED,75,3237316_18359,"SHADY GROVE",1,,14,3237316
RED,75,3237317_18359,"SHADY GROVE",1,,14,3237317
RED,75,3237318_18359,"SHADY GROVE",1,,14,3237318
BLUE,71,3431532_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431532
BLUE,71,3431529_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431529
BLUE,71,3431487_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431487
BLUE,71,3431488_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431488
BLUE,71,3431506_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431506
BLUE,71,3431503_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431503
BLUE,71,3431531_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431531
BLUE,71,3431570_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431570
BLUE,71,3431486_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431486
BLUE,71,3431510_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431510
BLUE,71,3431511_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431511
BLUE,71,3431538_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431538
BLUE,71,3431573_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431573
BLUE,71,3431495_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431495
BLUE,71,3431520_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431520
BLUE,71,3431525_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431525
BLUE,71,3431539_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431539
BLUE,71,3431540_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431540
BLUE,71,3431492_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431492
BLUE,71,3431494_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431494
BLUE,71,3431514_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431514
BLUE,71,3431498_18359,"FRANCONIA-SPRINGFIELD",1,,15,3431498
BLUE,71,3431528_18359,"FRANCONIA-SPRINGFIELD",1,,16,3431528
BLUE,71,3431527_18359,"FRANCONIA-SPRINGFIELD",1,,16,3431527
BLUE,71,3431550_18359,"FRANCONIA-SPRINGFIELD",1,,16,3431550
BLUE,71,3431517_18359,"FRANCONIA-SPRINGFIELD",1,,16,3431517
BLUE,71,3431518_18359,"FRANCONIA-SPRINGFIELD",1,,17,3431518
BLUE,72,3243077_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243077
BLUE,72,3243487_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243487
BLUE,72,3243279_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243279
BLUE,72,3243229_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243229
BLUE,72,3243245_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243245
BLUE,72,3243430_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243430
BLUE,72,3243429_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243429
BLUE,72,3243242_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243242
BLUE,72,3243256_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243256
BLUE,72,3243273_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243273
BLUE,72,3243160_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243160
BLUE,72,3243271_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243271
BLUE,72,3243515_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243515
BLUE,72,3243436_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243436
BLUE,72,3243432_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243432
BLUE,72,3243299_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243299
BLUE,72,3243581_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243581
BLUE,72,3243265_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243265
BLUE,72,3243239_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243239
BLUE,72,3243461_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243461
BLUE,72,3243169_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243169
BLUE,72,3243403_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243403
BLUE,72,3243141_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243141
BLUE,72,3243378_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243378
BLUE,72,3243048_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243048
BLUE,72,3243402_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243402
BLUE,72,3243629_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243629
BLUE,72,3243328_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243328
BLUE,72,3243091_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243091
BLUE,72,3243358_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243358
BLUE,72,3243088_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243088
BLUE,72,3243359_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243359
BLUE,72,3243361_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243361
BLUE,72,3243551_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243551
BLUE,72,3243574_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243574
BLUE,72,3243562_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243562
BLUE,72,3243236_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243236
BLUE,72,3243568_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243568
BLUE,72,3243467_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243467
BLUE,72,3243416_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243416
BLUE,72,3243521_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243521
BLUE,72,3243269_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243269
BLUE,72,3243528_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243528
BLUE,72,3243232_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243232
BLUE,72,3243295_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243295
BLUE,72,3243277_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243277
BLUE,72,3243481_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243481
BLUE,72,3243546_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243546
BLUE,72,3243268_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243268
BLUE,72,3243267_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243267
BLUE,72,3243285_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243285
BLUE,72,3243247_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243247
BLUE,72,3243293_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243293
BLUE,72,3243513_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243513
BLUE,72,3243255_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243255
BLUE,72,3243231_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243231
BLUE,72,3243459_18359,"FRANCONIA-SPRINGFIELD",1,,18,3243459
BLUE,72,3243578_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243578
BLUE,72,3243544_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243544
BLUE,72,3243539_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243539
BLUE,72,3243503_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243503
BLUE,72,3243237_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243237
BLUE,72,3243617_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243617
BLUE,72,3243062_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243062
BLUE,72,3243089_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243089
BLUE,72,3243482_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243482
BLUE,72,3243928_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243928
BLUE,72,3243925_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243925
BLUE,72,3243916_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243916
BLUE,72,3243930_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243930
BLUE,72,3243845_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243845
BLUE,72,3243889_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243889
BLUE,72,3243907_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243907
BLUE,72,3243849_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243849
BLUE,72,3243957_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243957
BLUE,72,3243866_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243866
BLUE,72,3243923_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243923
BLUE,72,3243868_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243868
BLUE,72,3243888_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243888
BLUE,72,3243886_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243886
BLUE,72,3243887_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243887
BLUE,72,3243871_18359,"FRANCONIA-SPRINGFIELD",1,,19,3243871
BLUE,72,3243890_18359,"FRANCONIA-SPRINGFIELD",1,,20,3243890
