route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,bikes_allowed,wheelchair_accessible,trip_type,drt_max_travel_time,drt_avg_travel_time,drt_advance_book_min,drt_pickup_message,drt_drop_off_message,continuous_pickup_message,continuous_drop_off_message
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_2,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_1,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_7,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_6,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_5,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_4,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_3,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_8,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_31,t_1476029_b_30444_tn_9,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_1,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_10,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_2,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_3,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_4,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_5,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_6,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_7,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_8,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476027_b_30444_tn_9,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_5,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_9,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_7,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_8,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_1,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_2,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_3,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_4,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_32,t_1476028_b_30444_tn_6,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_7,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_5,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_4,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_3,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_1,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_2,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_9,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_8,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476030_b_30444_tn_6,,Dobbin Center via Long Reach,0,402A-1,p_788187,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_3,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_8,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_7,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_6,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_5,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_4,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_2,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
402A,c_21722_b_30444_d_64,t_1476031_b_30444_tn_1,,Mall in Columbia via Rouse Parkway,1,402A-1,p_788188,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_10,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_11,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_12,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_13,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_14,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_15,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_2,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_3,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_4,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_5,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_6,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_7,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_8,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_9,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476033_b_30444_tn_1,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476035_b_30444_tn_0,,Selborne House,0,403-1,p_788196,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_9,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476036_b_30444_tn_0,,Mall in Columbia,1,403-1,p_788197,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_1,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_10,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_11,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_12,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_13,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_14,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_15,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_2,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_3,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_4,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_5,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_6,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_7,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_31,t_1476034_b_30444_tn_8,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_7,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476041_b_30444_tn_0,,Selborne House,0,403-1,p_788196,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_9,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_8,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_6,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_5,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_4,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_3,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_2,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_12,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_11,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_10,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476039_b_30444_tn_1,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_1,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_10,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_11,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_12,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_2,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_3,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_4,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_5,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_6,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476037_b_30444_tn_0,,Mall in Columbia,1,403-1,p_788197,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_7,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_8,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_32,t_1476040_b_30444_tn_9,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_7,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476043_b_30444_tn_0,,Selborne House,0,403-1,p_788196,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_1,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_2,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_3,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_4,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_5,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476032_b_30444_tn_6,,Columbia 100 Parkway,0,403-1,p_788194,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_6,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476038_b_30444_tn_0,,Mall in Columbia,1,403-1,p_788197,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_1,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_2,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_3,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_4,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_5,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
403,c_21722_b_30444_d_64,t_1476042_b_30444_tn_7,,Mall in Columbia,1,403-1,p_788195,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_1,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_7,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_6,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_5,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_4,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_9,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_8,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_10,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_11,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_12,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_13,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_14,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_15,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_16,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_3,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476044_b_30444_tn_2,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_6,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_8,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_9,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_10,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_1,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_11,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_12,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_13,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_14,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_15,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_16,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_2,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_3,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_4,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_5,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_31,t_1476045_b_30444_tn_7,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_11,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_10,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_1,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_9,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_8,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_7,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_6,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_5,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_4,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_3,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_2,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476048_b_30444_tn_12,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_11,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_10,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_1,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_8,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_9,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_6,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_7,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_5,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_4,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_3,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_2,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_32,t_1476049_b_30444_tn_12,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_6,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_1,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_2,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_3,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_4,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_5,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_7,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_8,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476046_b_30444_tn_9,,Hickory Ridge Village Center,0,404-1,p_898972,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_7,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_6,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_5,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_4,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_3,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_2,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_9,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_1,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
404,c_21722_b_30444_d_64,t_1476047_b_30444_tn_8,,Mall in Columbia,1,404-1,p_898974,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476051_b_30444_tn_5,,Ellicott City Senior Center / Miller Library,0,405-2,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476051_b_30444_tn_1,,Ellicott City Senior Center / Miller Library,0,405-2,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476051_b_30444_tn_2,,Ellicott City Senior Center / Miller Library,0,405-2,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476051_b_30444_tn_3,,Ellicott City Senior Center / Miller Library,0,405-2,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476051_b_30444_tn_4,,Ellicott City Senior Center / Miller Library,0,405-2,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476051_b_30444_tn_6,,Ellicott City Senior Center / Miller Library,0,405-2,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476054_b_30444_tn_0,,Ellicott City Walmart,0,405-1,p_901763,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476055_b_30444_tn_1,,Ellicott City Senior Center / Miller Library,0,405-1,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476055_b_30444_tn_2,,Ellicott City Senior Center / Miller Library,0,405-1,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476055_b_30444_tn_3,,Ellicott City Senior Center / Miller Library,0,405-1,p_901762,,1,,,,,,,,
405,c_21722_b_30444_d_31,t_1476055_b_30444_tn_4,,Ellicott City Senior Center / Miller Library,0,405-1,p_901762,,1,,,,,,,,
